organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified,observer_id
ABMI,RUGR - BU LAB PROJECT,296-NW,2015-05-21 0:00,-112.561646,57.981269,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,296-NW,2015-05-21 2:00,-112.561646,57.981269,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,296-NW,2015-05-22 5:54,-112.561646,57.981269,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,296-NW,2015-05-23 7:33,-112.561646,57.981269,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,296-NW,2015-05-24 0:00,-112.561646,57.981269,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,296-NW,2015-05-25 7:30,-112.561646,57.981269,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,296-NW,2015-05-26 5:49,-112.561646,57.981269,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,296-NW,2015-05-27 0:00,-112.561646,57.981269,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,296-NW,2015-05-28 2:00,-112.561646,57.981269,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,296-NW,2015-05-29 2:00,-112.561646,57.981269,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,296-NW,2015-05-29 5:45,-112.561646,57.981269,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-04-19 0:00,-112.561646,57.981269,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-04-19 2:00,-112.561646,57.981269,60s None,Transcribed,877,NONE,NONE,,,,,,,,877
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-04-19 6:57,-112.561646,57.981269,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-04-20 0:00,-112.561646,57.981269,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-04-20 6:55,-112.561646,57.981269,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-04-21 6:53,-112.561646,57.981269,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-04-22 2:00,-112.561646,57.981269,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-04-25 6:44,-112.561646,57.981269,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-04-27 0:00,-112.561646,57.981269,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-04-27 6:39,-112.561646,57.981269,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-04-29 0:00,-112.561646,57.981269,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-04-29 2:00,-112.561646,57.981269,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-04-30 0:00,-112.561646,57.981269,60s None,Transcribed,877,NONE,NONE,,,,,,,,877
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-01 2:00,-112.561646,57.981269,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-02 0:00,-112.561646,57.981269,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-03 6:26,-112.561646,57.981269,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-04 2:00,-112.561646,57.981269,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-08 6:16,-112.561646,57.981269,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-09 2:00,-112.561646,57.981269,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-11 7:51,-112.561646,57.981269,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-12 7:49,-112.561646,57.981269,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-13 2:00,-112.561646,57.981269,60s None,Transcribed,2061,NONE,NONE,,,,,,,,2061
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-13 6:07,-112.561646,57.981269,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-15 0:00,-112.561646,57.981269,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-15 7:44,-112.561646,57.981269,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-16 7:42,-112.561646,57.981269,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-17 0:00,-112.561646,57.981269,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-18 2:00,-112.561646,57.981269,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-19 2:00,-112.561646,57.981269,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-19 5:57,-112.561646,57.981269,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-20 5:56,-112.561646,57.981269,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-21 5:54,-112.561646,57.981269,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-22 2:00,-112.561646,57.981269,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-22 7:33,-112.561646,57.981269,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-24 7:30,-112.561646,57.981269,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-25 2:00,-112.561646,57.981269,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-26 5:48,-112.561646,57.981269,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-26 7:28,-112.561646,57.981269,60s None,Transcribed,877,NONE,NONE,,,,,,,,877
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-27 0:00,-112.561646,57.981269,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-27 2:00,-112.561646,57.981269,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-28 2:00,-112.561646,57.981269,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-28 5:45,-112.561646,57.981269,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,296-NW,2016-05-29 2:00,-112.561646,57.981269,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-04-20 0:00,-112.202679,59.970813,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-04-20 2:00,-112.202679,59.970813,60s None,Transcribed,17,RUGR,Ruffed Grouse,Aves,1,20.8,Non-vocal,1,,FALSE,17
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-04-20 6:57,-112.202679,59.970813,60s None,Transcribed,877,NONE,NONE,,,,,,,,877
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-04-21 6:54,-112.202679,59.970813,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-04-22 0:00,-112.202679,59.970813,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-04-23 6:50,-112.202679,59.970813,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-04-24 2:00,-112.202679,59.970813,60s None,Transcribed,53,NONE,NONE,,,,,,,,53
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-04-25 0:00,-112.202679,59.970813,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-04-26 2:00,-112.202679,59.970813,60s None,Transcribed,14,NONE,NONE,,,,,,,,14
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-04-27 0:00,-112.202679,59.970813,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-04-28 0:00,-112.202679,59.970813,60s None,Transcribed,877,NONE,NONE,,,,,,,,877
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-04-29 0:00,-112.202679,59.970813,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-04-29 6:36,-112.202679,59.970813,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-01 2:00,-112.202679,59.970813,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-01 6:32,-112.202679,59.970813,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-04 2:00,-112.202679,59.970813,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-05 0:00,-112.202679,59.970813,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-05 6:24,-112.202679,59.970813,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-06 6:22,-112.202679,59.970813,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-07 2:00,-112.202679,59.970813,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-07 6:20,-112.202679,59.970813,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-08 2:00,-112.202679,59.970813,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-08 6:18,-112.202679,59.970813,60s None,Transcribed,1060,NONE,NONE,,,,,,,,1060
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-08 7:58,-112.202679,59.970813,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-09 6:16,-112.202679,59.970813,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-09 7:56,-112.202679,59.970813,60s None,Transcribed,877,NONE,NONE,,,,,,,,877
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-10 6:14,-112.202679,59.970813,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-11 0:00,-112.202679,59.970813,60s None,Transcribed,14,NONE,NONE,,,,,,,,14
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-12 6:10,-112.202679,59.970813,60s None,Transcribed,53,NONE,NONE,,,,,,,,53
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-13 0:00,-112.202679,59.970813,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-13 7:49,-112.202679,59.970813,60s None,Transcribed,877,NONE,NONE,,,,,,,,877
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-14 2:00,-112.202679,59.970813,60s None,Transcribed,1060,NONE,NONE,,,,,,,,1060
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-15 0:00,-112.202679,59.970813,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-16 0:00,-112.202679,59.970813,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-16 6:03,-112.202679,59.970813,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-18 0:00,-112.202679,59.970813,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-19 0:00,-112.202679,59.970813,60s None,Transcribed,14,NONE,NONE,,,,,,,,14
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-20 0:00,-112.202679,59.970813,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-22 2:00,-112.202679,59.970813,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-22 7:34,-112.202679,59.970813,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-23 0:00,-112.202679,59.970813,60s None,Transcribed,1906,NONE,NONE,,,,,,,,1906
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-25 0:00,-112.202679,59.970813,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-26 0:00,-112.202679,59.970813,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-27 7:27,-112.202679,59.970813,60s None,Transcribed,14,NONE,NONE,,,,,,,,14
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-30 2:00,-112.202679,59.970813,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,2-NW,2015-05-30 7:24,-112.202679,59.970813,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-04-19 2:00,-111.262276,57.907962,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-04-19 6:57,-111.262276,57.907962,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-04-22 6:50,-111.262276,57.907962,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-04-27 0:00,-111.262276,57.907962,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-04-27 6:39,-111.262276,57.907962,60s None,Transcribed,877,NONE,NONE,,,,,,,,877
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-04-28 6:37,-111.262276,57.907962,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-04-29 2:00,-111.262276,57.907962,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-04-29 6:35,-111.262276,57.907962,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-04-30 2:00,-111.262276,57.907962,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-01 0:00,-111.262276,57.907962,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-01 2:00,-111.262276,57.907962,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-02 7:58,-111.262276,57.907962,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-03 6:26,-111.262276,57.907962,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-04 6:24,-111.262276,57.907962,60s None,Transcribed,877,RUGR,Ruffed Grouse,Aves,1,31.85,Non-vocal,1,,FALSE,877
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-05 0:00,-111.262276,57.907962,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-05 7:52,-111.262276,57.907962,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-08 2:00,-111.262276,57.907962,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-08 7:46,-111.262276,57.907962,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-11 7:41,-111.262276,57.907962,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-12 0:00,-111.262276,57.907962,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-14 0:00,-111.262276,57.907962,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-14 2:00,-111.262276,57.907962,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-14 6:05,-111.262276,57.907962,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-16 2:00,-111.262276,57.907962,60s None,Transcribed,877,NONE,NONE,,,,,,,,877
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-16 7:32,-111.262276,57.907962,60s None,Transcribed,877,NONE,NONE,,,,,,,,877
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-17 0:00,-111.262276,57.907962,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-18 2:00,-111.262276,57.907962,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-20 5:56,-111.262276,57.907962,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-21 0:00,-111.262276,57.907962,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-21 2:00,-111.262276,57.907962,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-21 5:54,-111.262276,57.907962,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-23 7:22,-111.262276,57.907962,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-24 2:00,-111.262276,57.907962,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-25 5:49,-111.262276,57.907962,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-27 2:00,-111.262276,57.907962,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-27 7:16,-111.262276,57.907962,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-28 0:00,-111.262276,57.907962,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,300-NW,2016-05-29 2:00,-111.262276,57.907962,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-04-19 6:57,-110.839073,57.819053,60s None,Transcribed,505,NONE,NONE,,,,,,,,505
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-04-21 2:00,-110.839073,57.819053,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-04-24 6:46,-110.839073,57.819053,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-04-28 2:00,-110.839073,57.819053,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-04-29 0:00,-110.839073,57.819053,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-02 0:00,-110.839073,57.819053,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-02 2:00,-110.839073,57.819053,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-03 2:00,-110.839073,57.819053,60s None,Transcribed,2034,NONE,NONE,,,,,,,,2034
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-04 2:00,-110.839073,57.819053,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-05 6:22,-110.839073,57.819053,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-06 6:20,-110.839073,57.819053,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-06 7:50,-110.839073,57.819053,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-08 6:16,-110.839073,57.819053,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-10 0:00,-110.839073,57.819053,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-10 2:00,-110.839073,57.819053,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-10 6:13,-110.839073,57.819053,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-11 6:11,-110.839073,57.819053,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-12 0:00,-110.839073,57.819053,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-13 0:00,-110.839073,57.819053,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-13 2:00,-110.839073,57.819053,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-13 6:07,-110.839073,57.819053,60s None,Transcribed,877,NONE,NONE,,,,,,,,877
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-14 2:00,-110.839073,57.819053,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-16 7:32,-110.839073,57.819053,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-17 0:00,-110.839073,57.819053,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-18 7:29,-110.839073,57.819053,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-19 2:00,-110.839073,57.819053,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-21 2:00,-110.839073,57.819053,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-21 5:54,-110.839073,57.819053,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-23 0:00,-110.839073,57.819053,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-24 5:50,-110.839073,57.819053,60s None,Transcribed,1170,NONE,NONE,,,,,,,,1170
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-25 2:00,-110.839073,57.819053,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-26 2:00,-110.839073,57.819053,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-26 5:48,-110.839073,57.819053,60s None,Transcribed,17,NONE,NONE,,,,,,,,17
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-26 7:18,-110.839073,57.819053,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-27 5:46,-110.839073,57.819053,60s None,Transcribed,841,NONE,NONE,,,,,,,,841
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-28 2:00,-110.839073,57.819053,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-28 5:45,-110.839073,57.819053,60s None,Transcribed,6,NONE,NONE,,,,,,,,6
ABMI,RUGR - BU LAB PROJECT,301-NW,2016-05-29 2:00,-110.839073,57.819053,60s None,Transcribed,1057,NONE,NONE,,,,,,,,1057
ABMI,RUGR - BU LAB PROJECT,302-NW,2016-04-19 2:00,-110.653053,57.803821,60s None,Transcribed,845,NONE,NONE,,,,,,,,845
ABMI,RUGR - BU LAB PROJECT,302-NW,2016-04-20 2:00,-110.653053,57.803821,60s None,Transcribed,1909,NONE,NONE,,,,,,,,1909
